EDAD,Básico,Pér. Org.,Muerte Acc,Muerte Acc Col,Invalidez,Otros,Certificados,Reaseguro
67," 76,187 ", -   , -   , -   , -   , -   ,1,Facultativo
26," 76,219 ", -   , -   , -   ," 76,219 "," 2,401 ",1,Automático
28," 76,270 ", -   ," 76,270 "," 76,270 "," 76,270 ", -   ,1,Automático
45," 76,270 ", -   ," 76,270 "," 76,270 "," 76,270 ", -   ,1,Automático
46," 76,282 ", -   , -   , -   , -   , -   ,1,Facultativo
24," 76,334 ", -   ," 76,334 "," 76,334 "," 76,334 ", -   ,1,Automático
48," 76,384 ", -   , -   , -   , -   , -   ,1,Facultativo
75," 76,476 ", -   , -   , -   , -   , -   , 1 ,Facultativo
67," 76,493 ", -   , -   , -   , -   , -   ,1,Facultativo
46," 76,514 ", -   , -   , -   ," 76,514 ", -   ,1,Automático
48," 76,599 ", -   , -   , -   , -   , -   ,1,Automático
58," 76,608 ", -   ," 76,608 ", -   , -   ," 12,500 ",2,Automático
66," 76,754 ", -   , -   , -   , -   , -   ,1,Automático
42," 76,818 ", -   , -   ," 76,818 "," 76,818 ", -   ,1,Automático
63," 76,831 ", -   , -   , -   , -   , -   ,1,Facultativo
64," 76,835 ", -   , -   , -   , -   , -   ,1,Facultativo
30," 76,913 ", -   ," 76,913 ", -   ," 76,913 ", -   ,1,Automático
41," 76,929 ", -   , -   , -   , -   , -   ,1,Automático
35," 76,937 ", -   , -   , -   , -   , -   ,1,Facultativo
33," 77,030 ", -   , -   , -   ," 77,030 "," 3,344 ",1,Automático
29," 77,040 ", -   ," 77,040 ", -   , -   , -   ,1,Automático
29," 77,145 ", -   , -   , -   ," 77,145 "," 3,253 ",1,Automático
53," 77,197 ", -   , -   , -   , -   , -   ,1,Facultativo
62," 77,207 ", -   ," 52,207 ", -   ," 52,207 ", -   , 1 ,Automático
46," 77,272 ", -   ," 77,272 ", -   ," 77,272 ", -   ,1,Automático
52," 77,373 ", -   , -   , -   , -   , -   ,1,Automático
63," 77,394 ", -   , -   , -   , -   , -   ,1,Facultativo
32," 77,400 ", -   , -   ," 77,400 "," 77,400 ", -   ,2,Automático
41," 77,411 ", -   , -   , -   , -   , -   ,1,Automático
30," 77,448 ", -   , -   , -   ," 77,448 "," 3,541 ",1,Automático
33," 77,484 ", -   , -   , -   ," 77,484 "," 7,226 ",1,Automático
54," 77,531 ", -   , -   , -   ," 77,531 "," 3,428 ",1,Automático
40," 77,547 ", -   , -   , -   , -   , -   ,1,Facultativo
38," 77,555 ", -   , -   ," 77,555 "," 77,555 ", -   ,1,Automático
57," 77,561 ", -   , -   , -   ," 77,561 "," 2,773 ",1,Automático
38," 77,577 ", -   , -   , -   , -   , -   ,1,Facultativo
51," 77,696 ", -   , -   , -   , -   , -   ,1,Facultativo
62," 77,732 ", -   , -   , -   , -   , -   ,1,Facultativo
71," 77,732 ", -   , -   , -   , -   , -   ,1,Facultativo
28," 77,775 ", -   , -   , -   ," 77,775 "," 2,622 ",1,Automático
49," 77,780 ", -   ," 77,780 "," 77,780 "," 77,780 "," 9,723 ",1,Facultativo
43," 77,808 ", -   ," 77,808 "," 77,808 "," 77,808 "," 10,000 ",4,Facultativo
50," 77,808 ", -   ," 77,808 "," 77,808 "," 77,808 "," 10,000 ",3,Facultativo
53," 77,808 ", -   ," 77,808 "," 77,808 "," 77,808 "," 10,000 ",3,Facultativo
27," 77,827 ", -   , -   , -   ," 77,827 "," 2,873 ",1,Automático
33," 77,832 ", -   , -   , -   ," 77,832 "," 3,166 ",1,Automático
31," 77,836 ", -   , -   , -   ," 77,836 "," 2,291 ",1,Automático
74," 77,887 ", -   , -   , -   , -   , -   ,1,Automático
28," 77,979 ", -   , -   , -   , -   , -   ,1,Automático
61," 77,986 ", -   , -   , -   , -   , -   ,1,Facultativo
35," 78,000 ", -   ," 78,000 "," 78,000 "," 78,000 ", -   ,1,Automático
44," 78,000 ", -   ," 78,000 ", -   , -   , -   ,1,Automático
55," 78,000 ", -   ," 78,000 ", -   , -   , -   ,1,Automático
42," 78,028 ", -   , -   , -   , -   , -   ,1,Facultativo
39," 78,057 ", -   , -   , -   ," 78,057 "," 2,874 ",1,Automático
62," 78,123 ", -   , -   , -   , -   , -   ,1,Facultativo
21," 78,125 ", -   ," 78,125 ", -   ," 78,125 ", -   ,5,Automático
58," 78,125 ", -   ," 78,125 ", -   ," 78,125 ", -   ,6,Automático
66," 78,129 ", -   , -   , -   , -   , -   ,1,Facultativo
61," 78,176 ", -   ," 78,176 "," 78,176 "," 78,176 "," 20,000 ", 1 ,Automático
24," 78,176 ", -   ," 58,176 ", -   ," 58,176 ", -   ,1,Automático
27," 78,187 ", -   , -   , -   ," 78,187 "," 3,130 ",1,Automático
36," 78,234 ", -   , -   , -   ," 78,234 ", -   ,1,Automático
68," 78,259 ", -   , -   , -   , -   , -   ,1,Automático
48," 78,300 ", -   , -   , -   , -   , -   ,1,Automático
32," 78,312 ", -   , -   , -   ," 78,312 ", -   ,1,Automático
50," 78,323 ", -   , -   , -   , -   , -   ,1,Facultativo
49," 78,339 ", -   , -   , -   , -   , -   ,1,Facultativo
50," 78,346 ", -   , -   , -   , -   , -   ,1,Automático
34," 78,381 ", -   ," 78,381 "," 78,381 "," 78,381 ", -   ,1,Automático
53," 78,426 ", -   , -   , -   , -   , -   ,1,Facultativo
53," 78,450 ", -   , -   , -   , -   , -   ,1,Facultativo
29," 78,458 ", -   , -   , -   ," 78,458 "," 3,788 ",1,Automático
36," 78,488 ", -   , -   , -   ," 78,488 "," 3,744 ",1,Automático
63," 78,508 ", -   , -   , -   , -   , -   ,2,Facultativo
44," 78,557 ", -   , -   , -   , -   , -   ,1,Facultativo
67," 78,583 ", -   , -   , -   , -   , -   ,1,Facultativo
33," 78,610 ", -   , -   , -   ," 78,610 "," 3,167 ",1,Automático
37," 78,626 ", -   , -   , -   ," 78,626 "," 2,800 ",1,Automático
26," 78,660 ", -   , -   , -   ," 78,660 "," 2,592 ",1,Automático
38," 78,706 ", -   , -   , -   ," 78,706 "," 4,482 ",1,Automático
48," 78,708 ", -   , -   , -   ," 78,708 ", -   ,1,Automático
29," 78,731 ", -   , -   , -   ," 78,731 "," 2,614 ",1,Automático
24," 78,781 ", -   ," 78,781 ", -   ," 78,781 "," 15,000 ",1,Automático
40," 78,840 ", -   ," 78,840 ", -   , -   , -   ,1,Automático
32," 78,852 ", -   , -   , -   ," 78,852 "," 5,401 ",1,Automático
59," 78,924 ", -   , -   , -   , -   , -   ,1,Facultativo
71," 78,946 ", -   , -   , -   , -   , -   ,1,Facultativo
25," 78,971 ", -   ," 78,971 ", -   ," 78,971 "," 12,220 ",7,Automático
56," 78,971 ", -   ," 78,971 ", -   ," 78,971 "," 12,220 ",1,Automático
64," 78,971 ", -   ," 78,971 ", -   ," 78,971 "," 12,220 ", 1 ,Automático
23," 79,212 ", -   ," 79,212 ", -   ," 79,212 "," 25,000 ",1,Automático
53," 79,216 ", -   , -   , -   , -   , -   ,1,Facultativo
19," 79,313 ", -   ," 79,313 ", -   ," 79,313 ", -   ,1,Automático
23," 79,345 ", -   ," 79,345 ", -   ," 79,345 ", -   ,1,Automático
39," 79,345 ", -   ," 79,345 ", -   ," 79,345 ", -   ,2,Automático
47," 79,418 ", -   , -   , -   , -   , -   ,1,Facultativo
23," 79,426 ", -   , -   , -   ," 79,426 "," 2,261 ",1,Automático
28," 79,468 ", -   , -   , -   ," 79,468 "," 2,514 ",1,Automático
23," 79,477 ", -   ," 79,477 ", -   ," 79,477 ", -   ,1,Automático
57," 79,479 ", -   , -   , -   , -   , -   ,1,Automático
56," 79,537 ", -   , -   , -   ," 79,537 "," 4,180 ",1,Automático
36," 79,584 ", -   , -   , -   , -   , -   ,1,Automático
59," 79,595 ", -   , -   , -   , -   , -   ,1,Facultativo
61," 79,685 ", -   , -   , -   , -   , -   ,1,Facultativo
29," 79,716 ", -   ," 79,716 ", -   ," 79,716 ", -   ,1,Automático
33," 79,828 ", -   ," 79,828 ", -   ," 79,828 ", -   ,1,Automático
35," 79,854 ", -   ," 79,854 ", -   ," 79,854 "," 12,500 ",1,Automático
49," 79,865 ", -   , -   , -   ," 79,865 "," 4,307 ",1,Automático
31," 79,938 ", -   ," 79,938 ", -   ," 79,938 ", -   ,1,Automático
60," 79,953 ", -   , -   , -   , -   , -   ,1,Facultativo
43," 80,000 ", -   , -   , -   , -   , -   ,2,Automático
58," 80,000 ", -   , -   , -   ," 80,000 "," 2,729 ",1,Automático
36," 80,053 ", -   , -   , -   ," 80,053 "," 2,900 ",1,Automático
43," 80,131 ", -   , -   , -   , -   , -   ,1,Facultativo
20," 80,180 ", -   ," 80,180 ", -   ," 80,180 ", -   ,1,Automático
41," 80,198 ", -   ," 80,198 ", -   ," 80,198 ", -   ,1,Automático
44," 80,249 ", -   , -   , -   ," 80,249 ", -   ,1,Automático
28," 80,251 ", -   , -   , -   ," 80,251 ", -   ,1,Automático
32," 80,251 ", -   , -   , -   ," 80,251 ", -   ,1,Automático
37," 80,326 ", -   ," 70,326 ", -   ," 70,326 ", -   ,2,Automático
24," 80,344 ", -   ," 80,344 ", -   ," 80,344 ", -   ,1,Automático
30," 80,347 ", -   , -   , -   , -   , -   ,1,Automático
31," 80,362 ", -   , -   , -   ," 80,362 "," 4,039 ",1,Automático
64," 80,364 ", -   , -   , -   , -   , -   ,1,Facultativo
62," 80,416 ", -   , -   , -   , -   , -   ,1,Facultativo
45," 80,423 ", -   , -   , -   , -   , -   ,1,Facultativo
33," 80,472 ", -   , -   , -   , -   , -   ,1,Facultativo
65," 80,475 ", -   , -   , -   , -   , -   ,1,Facultativo
44," 80,513 ", -   , -   , -   , -   , -   ,1,Automático
60," 80,546 ", -   , -   , -   , -   , -   ,1,Facultativo
23," 80,676 ", -   , -   , -   ," 80,676 "," 3,352 ",1,Automático
43," 80,703 ", -   ," 80,703 ", -   ," 80,703 ", -   ,1,Automático
66," 80,773 ", -   , -   , -   , -   , -   ,1,Facultativo
30," 80,846 ", -   ," 80,846 "," 80,846 "," 80,846 ", -   ,1,Automático
61," 80,996 ", -   , -   , -   , -   , -   ,1,Facultativo
22," 80,999 ", -   ," 80,999 ", -   , -   , -   ,1,Automático
54," 81,000 ", -   ," 81,000 ", -   , -   , -   ,1,Automático
64," 81,072 ", -   , -   , -   , -   , -   ,1,Facultativo
51," 81,107 ", -   , -   , -   ," 81,107 ", -   ,2,Automático
66," 81,265 ", -   , -   , -   , -   , -   ,1,Facultativo
50," 81,358 ", -   , -   , -   ," 81,358 ", -   ,1,Automático
56," 81,359 ", -   , -   , -   , -   , -   ,1,Facultativo
32," 81,395 ", -   , -   , -   ," 81,395 "," 2,991 ",1,Automático
64," 81,405 ", -   , -   , -   , -   , -   ,1,Facultativo
42," 81,407 ", -   , -   , -   ," 81,407 ", -   ,1,Automático
20," 81,447 ", -   , -   , -   ," 81,447 "," 2,914 ",1,Automático
20," 81,450 ", -   ," 81,450 ", -   ," 81,450 ", -   ,1,Automático
32," 81,483 ", -   ," 81,483 ", -   ," 81,483 ", -   ,18,Automático
44," 81,483 ", -   ," 81,483 ", -   ," 81,483 ", -   ,8,Automático
47," 81,483 ", -   ," 81,483 ", -   ," 81,483 ", -   ,6,Automático
32," 81,485 ", -   , -   , -   ," 81,485 ", -   ,1,Automático
60," 81,544 ", -   , -   , -   , -   , -   ,1,Facultativo
59," 81,628 ", -   , -   , -   , -   , -   ,1,Facultativo
32," 81,632 ", -   , -   , -   ," 81,632 "," 2,604 ",1,Automático
55," 81,639 ", -   , -   , -   , -   , -   ,1,Automático
33," 81,675 ", -   ," 81,675 ", -   ," 81,675 ", -   ,1,Automático
39," 81,675 ", -   ," 81,675 ", -   ," 81,675 "," 25,000 ",1,Automático
29," 81,771 ", -   , -   , -   ," 81,771 "," 2,907 ",1,Automático
58," 81,784 ", -   , -   , -   , -   , -   ,1,Facultativo
26," 81,875 ", -   ," 81,875 ", -   ," 81,875 ", -   ,1,Automático
26," 81,900 ", -   ," 81,900 ", -   ," 81,900 ", -   ,1,Automático
34," 81,982 ", -   , -   , -   ," 81,982 "," 6,575 ",1,Automático
20," 82,023 ", -   ," 62,023 ", -   ," 62,023 ", -   ,1,Automático
39," 82,041 ", -   ," 82,041 ", -   ," 82,041 ", -   ,1,Automático
25," 82,080 ", -   ," 82,080 ", -   ," 82,080 ", -   ,1,Automático
47," 82,092 ", -   , -   , -   , -   , -   ,1,Facultativo
62," 82,183 ", -   , -   , -   , -   , -   ,1,Facultativo
31," 82,277 ", -   , -   , -   , -   , -   ,1,Facultativo
32," 82,283 ", -   ," 82,283 ", -   , -   , -   ,1,Automático
41," 82,384 ", -   , -   , -   ," 82,384 "," 3,281 ",1,Automático
32," 82,415 ", -   , -   , -   ," 82,415 "," 3,712 ",1,Automático
47," 82,440 ", -   ," 82,440 ", -   ," 82,440 ", -   ,1,Automático
31," 82,440 ", -   , -   , -   , -   , -   ,1,Facultativo
68," 82,480 ", -   , -   , -   , -   , -   ,1,Automático
21," 82,521 ", -   , -   , -   ," 82,521 "," 2,731 ",1,Automático
47," 82,534 ", -   , -   , -   ," 82,534 "," 2,923 ",1,Automático
60," 82,546 ", -   , -   , -   , -   , -   ,1,Facultativo
28," 82,619 ", -   , -   , -   ," 82,619 "," 3,536 ",1,Automático
35," 82,646 ", -   , -   , -   ," 82,646 ", -   ,2,Automático
51," 82,816 ", -   ," 82,816 ", -   , -   , -   ,1,Automático
19," 82,891 ", -   ," 82,891 ", -   ," 82,891 ", -   ,1,Automático
37," 82,916 ", -   ," 82,916 ", -   ," 82,916 ", -   ,1,Automático
44," 83,125 ", -   , -   , -   ," 83,125 "," 2,864 ",1,Automático
36," 83,152 ", -   , -   , -   ," 83,152 "," 4,494 ",1,Automático
26," 83,167 ", -   , -   , -   ," 83,167 "," 2,964 ",1,Automático
43," 83,210 ", -   ," 83,210 "," 83,210 "," 83,210 ", -   ,4,Automático
41," 83,270 ", -   , -   , -   , -   , -   ,1,Automático
31," 83,272 ", -   , -   , -   ," 83,272 "," 2,811 ",1,Automático
33," 83,410 ", -   , -   , -   , -   , -   ,1,Facultativo
51," 83,416 ", -   , -   , -   ," 83,416 ", -   ,1,Automático
28," 83,501 ", -   ," 58,501 ", -   ," 58,501 ", -   ,1,Automático
35," 83,504 ", -   , -   , -   ," 83,504 ", -   ,4,Facultativo
45," 83,504 ", -   , -   , -   ," 83,504 ", -   ,6,Facultativo
21," 83,510 ", -   ," 83,510 ", -   ," 83,510 ", -   ,1,Automático
51," 83,510 ", -   ," 83,510 ", -   ," 83,510 ", -   ,1,Automático
39," 83,595 ", -   , -   , -   ," 83,595 "," 3,198 ",1,Automático
26," 83,621 ", -   , -   , -   ," 83,621 "," 4,132 ",1,Automático
28," 83,641 ", -   , -   , -   ," 83,641 "," 2,995 ",1,Automático
60," 83,659 ", -   , -   , -   ," 83,659 "," 2,740 ",1,Automático
65," 83,768 ", -   , -   , -   , -   , -   , 1 ,Automático
53," 83,774 ", -   , -   , -   , -   , -   ,1,Facultativo
52," 83,816 ", -   , -   , -   , -   , -   ,1,Facultativo
39," 83,901 ", -   , -   , -   ," 83,901 "," 2,481 ",1,Automático
38," 83,904 ", -   , -   , -   ," 83,904 "," 3,563 ",1,Automático
29," 83,912 ", -   , -   , -   ," 83,912 "," 2,889 ",1,Automático
58," 83,928 ", -   , -   , -   , -   , -   ,1,Automático
36," 83,969 ", -   ," 58,969 ", -   ," 58,969 ", -   ,6,Automático
29," 84,000 ", -   ," 84,000 ", -   , -   , -   ,1,Automático
36," 84,001 ", -   ," 84,001 ", -   ," 84,001 ", -   ,2,Automático
20," 84,168 ", -   ," 74,168 ", -   ," 74,168 ", -   ,6,Automático
26," 84,168 ", -   ," 74,168 ", -   ," 74,168 ", -   ,2,Automático
25," 84,210 ", -   , -   , -   ," 84,210 "," 2,752 ",1,Automático
65," 84,357 ", -   ," 84,357 ", -   , -   , -   , 1 ,Automático
35," 84,600 ", -   , -   ," 84,600 "," 84,600 ", -   ,1,Automático
41," 84,612 ", -   ," 59,612 ", -   ," 59,612 ", -   ,1,Automático
29," 84,628 ", -   ," 59,628 ", -   ," 59,628 ", -   ,1,Automático
47," 84,659 ", -   , -   , -   , -   , -   ,1,Automático
64," 84,717 ", -   , -   , -   , -   , -   ,1,Facultativo
71," 84,748 ", -   , -   , -   , -   , -   ,1,Automático
29," 84,804 ", -   , -   , -   ," 84,804 "," 3,953 ",1,Automático
23," 85,000 ", -   ," 60,000 ", -   ," 60,000 ", -   ,1,Automático
38," 85,000 ", -   ," 80,000 "," 80,000 "," 80,000 "," 8,500 ",1,Automático
64," 85,000 ", -   ," 80,000 ", -   ," 80,000 "," 8,500 ", 2 ,Automático
33," 85,049 ", -   ," 85,049 ", -   , -   ," 25,000 ",1,Automático
50," 85,055 ", -   , -   , -   , -   , -   ,1,Facultativo
60," 85,099 ", -   , -   , -   , -   , -   ,1,Facultativo
58," 85,228 ", -   , -   , -   , -   , -   ,1,Facultativo
66," 85,282 ", -   , -   , -   , -   , -   ,1,Facultativo
47," 85,329 ", -   , -   , -   , -   , -   ,1,Facultativo
34," 85,338 ", -   , -   ," 85,338 "," 85,338 ", -   ,1,Automático
37," 85,340 ", -   ," 60,340 ", -   ," 60,340 ", -   ,1,Automático
27," 85,401 ", -   ," 85,401 ", -   , -   ," 10,000 ",4,Automático
38," 85,425 ", -   , -   , -   ," 85,425 "," 3,747 ",1,Automático
53," 85,477 ", -   , -   , -   ," 85,477 "," 2,954 ",1,Automático
32," 85,588 ", -   ," 85,588 ", -   , -   , -   ,1,Automático
23," 85,591 ", -   , -   , -   ," 85,591 "," 3,038 ",1,Automático
46," 85,599 ", -   ," 60,599 ", -   ," 60,599 ", -   ,1,Automático
53," 85,620 ", -   , -   , -   , -   , -   ,1,Automático
26," 85,659 ", -   ," 85,659 ", -   ," 85,659 ", -   ,1,Automático
59," 85,786 ", -   ," 85,786 ", -   , -   , -   ,1,Automático
37," 85,803 ", -   ," 85,803 ", -   ," 85,803 ", -   ,4,Automático
33," 85,871 ", -   ," 85,871 ", -   ," 85,871 ", -   ,1,Automático
54," 85,872 ", -   , -   , -   , -   , -   ,1,Facultativo
39," 85,928 ", -   , -   , -   ," 85,928 "," 3,159 ",1,Automático
61," 86,010 ", -   , -   , -   ," 86,010 "," 4,789 ", 1 ,Automático
30," 86,068 ", -   , -   , -   ," 86,068 "," 2,784 ",1,Automático
39," 86,086 ", -   , -   , -   , -   , -   ,1,Facultativo
66," 86,233 ", -   , -   , -   ," 86,233 ", -   ,1,Automático
23," 86,274 ", -   , -   , -   ," 86,274 "," 3,250 ",1,Automático
66," 86,282 ", -   , -   , -   , -   , -   ,1,Automático
41," 86,283 ", -   ," 86,283 ", -   ," 86,283 ", -   ,1,Automático
46," 86,285 ", -   ," 86,285 ", -   ," 86,285 ", -   ,1,Automático
40," 86,311 ", -   ," 86,311 ", -   , -   ," 3,500 ",4,Automático
62," 86,381 ", -   , -   , -   , -   , -   ,1,Facultativo
71," 86,397 ", -   , -   , -   , -   , -   ,1,Automático
27," 86,425 ", -   , -   , -   ," 86,425 "," 5,953 ",1,Automático
33," 86,430 ", -   ," 86,430 ", -   ," 86,430 ", -   ,1,Automático
56," 86,487 ", -   , -   , -   , -   , -   ,1,Facultativo
38," 86,557 ", -   ," 86,557 ", -   , -   ," 4,000 ",2,Automático
40," 86,557 ", -   ," 86,557 ", -   , -   ," 4,000 ",1,Automático
30," 86,577 ", -   ," 86,577 ", -   , -   ," 4,000 ",3,Automático
65," 86,582 ", -   , -   , -   , -   , -   ,1,Facultativo
61," 86,591 ", -   , -   , -   , -   , -   ,1,Facultativo
39," 86,699 ", -   ," 86,699 "," 86,699 "," 86,699 ", -   ,1,Automático
53," 86,718 ", -   , -   , -   , -   , -   ,1,Facultativo
50," 86,726 ", -   , -   , -   , -   , -   ,1,Facultativo
23," 86,744 ", -   ," 66,744 ", -   ," 66,744 ", -   ,1,Automático
70," 86,963 ", -   , -   , -   ," 86,963 ", -   ,1,Facultativo
37," 86,999 ", -   , -   , -   , -   , -   ,1,Automático
22," 87,000 ", -   ," 87,000 ", -   ," 87,000 ", -   ,1,Automático
36," 87,000 ", -   ," 87,000 "," 87,000 "," 87,000 ", -   ,2,Automático
24," 87,031 ", -   , -   , -   ," 87,031 "," 2,972 ",1,Automático
28," 87,041 ", -   , -   , -   ," 87,041 "," 3,838 ",1,Automático
29," 87,069 ", -   , -   , -   , -   , -   ,1,Automático
21," 87,169 ", -   ," 87,169 ", -   ," 87,169 ", -   ,1,Automático
63," 87,263 ", -   , -   , -   , -   , -   ,1,Facultativo
60," 87,279 ", -   ," 77,279 ", -   ," 77,279 ", -   ,1,Automático
28," 87,351 ", -   , -   , -   , -   , -   ,1,Facultativo
51," 87,373 ", -   , -   , -   , -   , -   ,1,Automático
51," 87,489 ", -   , -   , -   , -   , -   ,1,Facultativo
27," 87,500 ", -   , -   , -   , -   ," 37,500 ",117,Automático
31," 87,500 ", -   , -   , -   ," 87,500 ", -   ,1,Automático
32," 87,500 ", -   ," 62,500 ", -   ," 62,500 ", -   ,3,Automático
52," 87,500 ", -   ," 62,500 ", -   ," 62,500 ", -   ,4,Automático
37," 87,506 ", -   , -   , -   ," 87,506 "," 5,263 ",1,Automático
62," 87,537 ", -   , -   , -   , -   , -   ,1,Facultativo
59," 87,543 ", -   , -   , -   , -   , -   ,1,Facultativo
44," 87,582 ", -   , -   , -   , -   , -   ,1,Facultativo
72," 87,586 ", -   , -   , -   ," 87,586 ", -   ,1,Automático
39," 87,600 ", -   ," 87,600 ", -   ," 87,600 ", -   ,4,Automático
68," 87,618 ", -   , -   , -   , -   , -   ,1,Facultativo
61," 87,767 ", -   , -   , -   , -   , -   ,1,Facultativo
37," 87,776 ", -   , -   , -   ," 87,776 "," 3,004 ",1,Automático
73," 87,836 ", -   , -   , -   , -   , -   , 1 ,Facultativo
40," 87,853 ", -   , -   , -   ," 87,853 ", -   ,1,Automático
44," 87,899 ", -   ," 75,399 ", -   ," 75,399 ", -   ,1,Automático
40," 87,915 ", -   , -   , -   ," 87,915 "," 5,321 ",1,Automático
39," 87,940 ", -   , -   , -   ," 87,940 "," 3,573 ",1,Automático
66," 87,995 ", -   , -   , -   , -   , -   ,1,Facultativo
65," 87,997 ", -   , -   , -   , -   , -   , 1 ,Automático
55," 88,122 ", -   , -   , -   ," 88,122 ", -   ,1,Automático
32," 88,173 ", -   ," 88,173 "," 88,173 "," 88,173 ", -   ,1,Automático
45," 88,283 ", -   , -   , -   , -   , -   ,1,Automático
58," 88,369 ", -   , -   , -   , -   , -   ,1,Facultativo
61," 88,638 ", -   , -   , -   , -   , -   ,1,Facultativo
37," 88,641 ", -   ," 88,641 ", -   ," 88,641 ", -   ,1,Automático
50," 88,708 ", -   ," 88,708 ", -   ," 88,708 "," 25,000 ",1,Automático
55," 88,719 ", -   ," 88,719 ", -   ," 88,719 "," 12,500 ",1,Automático
72," 88,734 ", -   , -   , -   , -   , -   ,1,Facultativo
64," 88,763 ", -   , -   , -   , -   , -   ,1,Facultativo
49," 88,772 ", -   , -   , -   , -   , -   ,1,Facultativo
59," 88,910 ", -   , -   , -   , -   , -   ,1,Facultativo
35," 88,931 ", -   ," 88,931 ", -   ," 88,931 ", -   ,1,Automático
